gRNA,gene,T0_F,T0_M,T1_F,T1_M
Brie_Clasrp_4,Clasrp,212.620460057118,196.578987412622,169.573990885648,144.468267242092
Brie_Hus1_1,Hus1,75.3417126433212,70.5320254568444,9.19631101863558,0.01
Brie_Hus1_2,Hus1,265.47277781143,229.965364021305,51.1088550411604,203.772187478319
Brie_Hus1_3,Hus1,142.436700441814,116.41597619712,21.4447257101497,6.47260669240938
Brie_Hus1_4,Hus1,200.265372789876,227.822922741604,1.15828887732945,63.1154535847034
Brie_Rsl1_1,Rsl1,176.069993558195,166.941883043416,133.785654208881,88.2055736846457
Brie_Rsl1_2,Rsl1,157.02256735453,159.086265017844,87.8540991157027,2.67107334393328
Brie_Rsl1_3,Rsl1,159.596543868539,152.658941178739,285.742548975478,285.695231137979
Brie_Rsl1_4,Rsl1,131.797597517245,136.055021261052,136.08223196354,246.349360981252
Brie_Rnaseh2b_1,Rnaseh2b,185.679505877161,248.890261992003,136.08223196354,104.172013748245
Brie_Rnaseh2b_2,Rnaseh2b,307.342795772638,290.132256626258,49.960566163831,259.654727700918
Brie_Rnaseh2b_3,Rnaseh2b,198.377790012937,170.691155282894,0.584144438664724,0.01
Brie_Rnaseh2b_4,Rnaseh2b,215.366035005394,175.690184935531,0.775525918219632,12.1749067151235
Brie_Cep192_1,Cep192,160.454536039875,178.18969976185,240.385138320964,1.53061333939044
Brie_Cep192_2,Cep192,211.590869451515,206.755583491204,1.92381479554908,68.8177536074176
Brie_Cep192_3,Cep192,194.087829156256,212.647297010384,1.15828887732945,17.3069767355663
Brie_Cep192_4,Cep192,225.833539495696,254.424901964565,232.347116179658,96.9491003861408
Brie_LTO1_1,LTO1,153.247401800651,143.017955420082,0.392762959109816,3.81153334847611
Brie_LTO1_2,LTO1,189.45467143104,151.587720538888,0.584144438664724,0.01
Brie_LTO1_3,LTO1,176.584788860997,178.011162988541,46.5156995318426,0.01
Brie_LTO1_4,LTO1,124.075667975219,122.129152942991,64.3141771304491,641.328675887919
Brie_Ncbp3_1,Ncbp3,212.448861622851,246.747820712301,102.590473041431,90.6765703611552
Brie_Ncbp3_2,Ncbp3,161.998921948281,174.976037842297,141.632294870632,522.720835415465
Brie_Ncbp3_3,Ncbp3,178.472371637936,143.553565740007,72.734962230865,168.037774002644
Brie_Ncbp3_4,Ncbp3,198.377790012937,195.329229999463,149.670317011938,104.362090415669
Brie_Orc5_1,Orc5,193.401435419187,179.439457175009,0.775525918219632,8.94360336891885
Brie_Orc5_2,Orc5,244.194571962292,255.496122604416,3.64624811154325,24.3398134302471
Brie_Orc5_3,Orc5,248.827729687507,244.426842659291,7.66525918219632,10.0840633734617
Brie_Orc5_4,Orc5,144.152684784487,98.7408356395821,0.584144438664724,7.2329133621046
Brie_Ttf2_1,Ttf2,166.632079673496,219.967304716031,13.4067035688436,3.81153334847611
Brie_Ttf2_2,Ttf2,198.720986881471,187.47361197389,53.0226698367095,88.0154970172219
Brie_Ttf2_3,Ttf2,215.880830308196,270.13613801571,2.30657775465889,66.1566802634843
Brie_Ttf2_4,Ttf2,181.904340323281,249.604409085236,46.3243180522877,98.4697137255312
Brie_Taf3_1,Taf3,205.070128949359,197.650208052473,1.34967035688436,26.6207334393328
Brie_Taf3_2,Taf3,274.739093261861,264.422961269839,55.5106290709233,25.6703501022137
Brie_Taf3_3,Taf3,311.461158195052,262.994667083372,174.358527874521,496.870408645827
Brie_Taf3_4,Taf3,124.590463278021,153.551625045281,5.56006290709233,401.261844931653
Brie_Sprr2e_1,Sprr2e,225.833539495696,236.035614313793,1017.01118235478,568.529312264602
Brie_Sprr2e_2,Sprr2e,256.206462360999,291.382014039418,239.42823092319,120.518607146693
Brie_Sprr2e_3,Sprr2e,175.212001386859,206.041436397971,9.7704554573003,28.7115767809946
Brie_Sprr2e_4,Sprr2e,223.259562981688,182.474582321253,12.0670332119592,199.780577462419
Brie_Usp37_1,Usp37,184.135119968755,189.7945900269,8.43078510041595,10.2741400408855
Brie_Usp37_2,Usp37,158.052157960134,115.166218783961,65.4624660077785,24.1497367628233
Brie_Usp37_3,Usp37,116.010541564659,69.1037312703766,0.01,0.01
Brie_Usp37_4,Usp37,169.720851490307,128.913550328713,28.9086034127911,8.56345003407124
Brie_Mybl2_1,Mybl2,213.993247531256,209.790708637448,122.302765435586,36.6947968127944
Brie_Mybl2_2,Mybl2,233.72706747199,264.065887723222,1.15828887732945,5.52222335529036
Brie_Mybl2_3,Mybl2,248.141335950438,219.074620849489,29.4827478514558,149.220183927687
Brie_Mybl2_4,Mybl2,231.667886260783,235.142930447251,13.0239406097337,23.7695834279757
Brie_Dph2_1,Dph2,332.224568741389,255.139049057799,77.7108806992926,272.199787750889
Brie_Dph2_2,Dph2,213.650050662722,230.679511114539,57.9985883051371,115.006383791402
Brie_Dph2_3,Dph2,161.140929776944,139.268683180604,5.94282586620215,12.745136717395
Brie_Dph2_4,Dph2,181.389545020479,165.870662403566,38.4776773905365,56.4627702248702
Brie_Cwf19l2_1,Cwf19l2,172.123229570048,220.145841489339,28.7172219332362,104.742243750517
Brie_Cwf19l2_2,Cwf19l2,206.957711726299,203.006311251727,9.38769249819049,12.745136717395
Brie_Cwf19l2_3,Cwf19l2,114.637754090521,149.802352805804,139.527098595528,297.479984518255
Brie_Cwf19l2_4,Cwf19l2,119.099313381469,125.342814862544,9.38769249819049,124.700293830016
Brie_Yeats2_1,Yeats2,130.939605345909,230.500974341231,383.155722068926,294.058604504627
Brie_Yeats2_2,Yeats2,200.951766526946,248.890261992003,348.898437228597,91.0567236960028
Brie_Yeats2_3,Yeats2,155.306583011858,149.980889579112,0.96690739777454,30.0421134529613
Brie_Yeats2_4,Yeats2,290.526149214448,319.769360995464,226.414290313456,1993.91424127572
Brie_Nars2_1,Nars2,276.283479170267,297.095190785289,33.310377442554,142.37742390043
Brie_Nars2_2,Nars2,148.614244075435,158.015044377993,17.8084775986064,29.8520367855374
Brie_Nars2_3,Nars2,304.76881925863,250.675629725087,0.01,24.3398134302471
Brie_Nars2_4,Nars2,306.828000469837,287.63274179994,37.329388513207,1.91076667423805
Brie_Htt_1,Htt,262.727202863154,233.179025940858,439.230495578514,68.2475236051461
Brie_Htt_2,Htt,213.13525535992,268.707843829242,339.520744730407,108.923930433841
Brie_Htt_3,Htt,253.117690544188,303.701051397702,186.224179606925,152.451487273892
Brie_Htt_4,Htt,274.739093261861,257.638563884118,787.736169848001,508.275008691256
Brie_Ssbp1_1,Ssbp1,99.0222965722012,102.133034332443,4.02901107065307,4.19168668332372
Brie_Ssbp1_2,Ssbp1,240.247807974145,198.721428692323,81.9212732495006,48.2894735256466
Brie_Ssbp1_3,Ssbp1,177.6143794666,177.297015895307,34.2672848403285,14.8359800590568
Brie_Ssbp1_4,Ssbp1,151.703015892246,146.588690886251,0.201381479554908,15.2161333939044
Brie_Dynlt1f_1,Dynlt1f,161.312528211212,171.940912696053,1.34967035688436,23.9596600953995
Brie_Dynlt1f_2,Dynlt1f,122.359683632547,156.229676644908,0.96690739777454,80.2223536528459
Brie_Dynlt1f_3,Dynlt1f,195.460616630394,203.898995118269,37.329388513207,403.732841608163
Brie_Dynlt1f_4,Dynlt1f,197.862994710135,167.834566909959,291.29261188257,285.695231137979
Brie_Mtrf1l_1,Mtrf1l,267.875155891172,197.114597732547,299.904778462541,53.2314668786655
Brie_Mtrf1l_2,Mtrf1l,302.194842744621,290.846403719492,45.3674106545132,120.328530479269
Brie_Mtrf1l_3,Mtrf1l,130.596408477374,104.989622705378,0.775525918219632,39.7360234915753
Brie_Mtrf1l_4,Mtrf1l,94.5607372812528,81.9583789485862,19.1481479554908,0.01
Brie_Zfp991_1,Zfp991,132.827188122849,146.76722765956,0.201381479554908,19.2077434098043
Brie_Zfp991_2,Zfp991,147.756251904099,120.165248436598,95.1265953387892,6.66268335983319
Brie_Zfp991_3,Zfp991,125.448455449357,123.200373582842,17.9998590781613,114.436153789131
Brie_Zfp991_4,Zfp991,118.756116512935,105.882306571921,9.5790739777454,5.14207002044275
Brie_Fars2_1,Fars2,317.981898697208,321.019118408623,13.9808480075083,10.0840633734617
Brie_Fars2_2,Fars2,182.933930928885,156.0511398716,0.392762959109816,14.4558267242092
Brie_Fars2_3,Fars2,107.773816719831,134.805263847892,0.201381479554908,0.390153334847611
Brie_Fars2_4,Fars2,65.2174050215536,47.6793184733606,50.9174735616055,0.01
Brie_Mrps25_1,Mrps25,263.241998165956,229.965364021305,13.2153220892886,183.81413739882
Brie_Mrps25_2,Mrps25,152.04621276078,168.370177229884,27.9516960150166,30.6123434552327
Brie_Mrps25_3,Mrps25,174.697206084057,188.723369387049,12.2584146915141,10.4642167083093
Brie_Mrps25_4,Mrps25,206.786113292032,228.537069834837,15.3205183643926,7.42299002952841
Brie_Dpy19l1_1,Dpy19l1,226.8631301013,242.998548472823,57.2330623869175,44.4879401771705
Brie_Dpy19l1_2,Dpy19l1,162.342118816815,222.288282769041,314.641152388269,109.114007101264
Brie_Dpy19l1_3,Dpy19l1,158.91015013147,116.058902650503,135.890850483985,45.0581701794419
Brie_Dpy19l1_4,Dpy19l1,171.093638964445,189.616053253592,17.0429516803868,280.563161117537
Brie_Prim2_1,Prim2,264.786384074361,253.353681324714,12.449796171069,19.9680500794996
Brie_Prim2_2,Prim2,140.720716099142,141.411124460306,0.584144438664724,0.200076667423805
Brie_Prim2_3,Prim2,200.265372789876,234.0717098074,0.775525918219632,32.7031867968945
Brie_Prim2_4,Prim2,244.709367265093,191.758494533293,70.4383844762061,16.1665167310235
Brie_Esco2_1,Esco2,255.348470189663,296.023970145438,7.2824962230865,41.4467134983896
Brie_Esco2_2,Esco2,235.786248683197,231.393658207773,8.23940362086104,350.701451396921
Brie_Esco2_3,Esco2,195.117419761859,233.000489167549,477.124028530385,11.2245233780045
Brie_Esco2_4,Esco2,245.224162567895,200.3282596521,607.263434627723,24.5298900976709
Brie_Rtel1_1,Rtel1,226.519933232765,267.279549642775,0.584144438664724,27.9512701112994
Brie_Rtel1_2,Rtel1,253.460887412723,228.537069834837,1.15828887732945,85.3544236732886
Brie_Rtel1_3,Rtel1,76.3713032489246,71.2461725500782,0.01,0.01
Brie_Rtel1_4,Rtel1,266.502368417034,233.179025940858,25.0809738216929,24.1497367628233
Chopchop_Ears2_1,Ears2,162.856914119617,186.223854560731,12.6411776506239,4.38176335074752
Chopchop_Ears2_2,Ears2,228.922311312507,209.790708637448,37.5207699927619,11.4146000454283
Chopchop_Ears2_3,Ears2,273.366305787723,249.425872311928,32.7362330038893,38.4054868196087
Chopchop_Ears2_4,Ears2,236.129445551731,235.142930447251,828.500424993196,21.8688167537376
Brie_Ttc14_1,Ttc14,216.052428742463,213.182907330309,11.1101258141847,0.200076667423805
Brie_Ttc14_2,Ttc14,182.59073406035,182.117508774636,66.2279919259981,10.6542933757331
Brie_Ttc14_3,Ttc14,227.377925404101,227.465849194987,12.2584146915141,0.01
Brie_Ttc14_4,Ttc14,110.862588536641,168.370177229884,33.1189959629991,32.8932634643183
Brie_Tubgcp6_1,Tubgcp6,188.939876128238,205.148752531428,17.9998590781613,39.1657934893039
Brie_Tubgcp6_2,Tubgcp6,241.277398579748,232.821952394241,0.392762959109816,12.1749067151235
Brie_Tubgcp6_3,Tubgcp6,204.555333646558,266.208329002924,181.631024097608,98.8498670603788
Brie_Tubgcp6_4,Tubgcp6,212.277263188584,190.508737120134,28.7172219332362,3.6214566810523
Brie_Cenpt_1,Cenpt,179.845159112074,201.39948029195,71.2039103944257,39.5459468241515
Brie_Cenpt_2,Cenpt,184.306718403023,188.009222293815,44.4105032567386,105.122397085364
Brie_Cenpt_3,Cenpt,158.223756394401,195.150693226154,3.07210367287853,4.57184001817133
Brie_Cenpt_4,Cenpt,248.65613125324,279.241513454442,661.041630382652,546.100265508593
Brie_Lig4_1,Lig4,155.478181446125,162.478463710705,79.050551056177,145.418650579211
Brie_Lig4_2,Lig4,280.401841592681,253.175144551406,249.18868638049,136.294970542868
Brie_Lig4_3,Lig4,173.839213912721,193.365325493069,149.478935532383,116.146843795945
Brie_Lig4_4,Lig4,270.792329273715,308.700081050339,107.949154468968,242.167674297928
Brie_Kifc5b_1,Kifc5b,266.159171548499,272.100042522103,52.4485253980448,210.995100840424
Brie_Kifc5b_2,Kifc5b,189.969466733842,176.225795255457,217.22797929482,175.640840699596
Brie_Kifc5b_3,Kifc5b,283.662211843758,272.814189615337,238.854086484525,295.579217844017
Brie_Kifc5b_4,Kifc5b,245.224162567895,233.714636260783,185.458653688706,3.05122667878089
Brie_Zfp932_1,Zfp932,183.105529363152,186.402391334039,18.3826220372712,22.0588934211614
Brie_Zfp932_2,Zfp932,154.105393971987,197.471671279164,612.813497534815,303.18228454097
Brie_Zfp932_3,Zfp932,208.330499200437,182.653119094561,188.329375882029,330.933477984845
Brie_Zfp932_4,Zfp932,179.330363809272,173.54774365583,0.392762959109816,7.42299002952841
Brie_Pot1a_1,Pot1a,176.241591992462,189.973126800209,14.554992446173,82.5032736619315
Brie_Pot1a_2,Pot1a,259.981627914878,256.924416790884,11.6842702528494,54.9421568854798
Brie_Pot1a_3,Pot1a,137.803542716599,153.194551498664,61.4434549371254,5.14207002044275
Brie_Pot1a_4,Pot1a,176.584788860997,181.046288134785,27.9516960150166,26.2405801044851
Brie_Gatb_1,Gatb,88.5547920818991,78.0305699358,0.584144438664724,3.05122667878089
Brie_Gatb_2,Gatb,182.247537191816,181.046288134785,41.3483995838601,73.7597469604365
Brie_Gatb_3,Gatb,181.904340323281,195.68630354608,31.0137996878951,34.9841068059802
Brie_Gatb_4,Gatb,102.969060560348,89.9925337474672,69.4814770784316,12.1749067151235
Brie_Aars2_1,Aars2,271.135526142249,236.035614313793,0.584144438664724,11.9848300476997
Brie_Aars2_2,Aars2,145.868669127159,171.405302376128,19.1481479554908,0.01
Brie_Aars2_3,Aars2,260.153226349145,251.389776818321,1.34967035688436,26.2405801044851
Brie_Aars2_4,Aars2,254.318879584059,309.77130169019,13.7894665279534,60.2643035733463
Brie_Rad51c_1,Rad51c,281.946227501086,348.15670795151,6.13420734575705,9.13368003634266
Brie_Rad51c_2,Rad51c,117.383329038797,128.913550328713,0.584144438664724,4.00161001589991
Brie_Rad51c_3,Rad51c,209.531688240308,206.934120264513,141.632294870632,62.3551469150082
Brie_Rad51c_4,Rad51c,276.455077604534,260.85222580367,25.2723553012478,24.3398134302471
Brie_N6amt1_1,N6amt1,215.880830308196,237.999518820186,151.584131807487,439.467255083838
Brie_N6amt1_2,N6amt1,274.739093261861,218.539010529563,89.7679139112518,39.5459468241515
Brie_N6amt1_3,N6amt1,234.585059643326,219.788767942723,4.60315550931779,41.066560163542
Brie_N6amt1_4,N6amt1,273.366305787723,261.923446443521,13.0239406097337,36.124566810523
Brie_Gemin8_1,Gemin8,127.507636660564,148.016985072719,0.201381479554908,7.2329133621046
Brie_Gemin8_2,Gemin8,268.389951193973,364.225017549272,34.4586663198834,24.7199667650947
Brie_Gemin8_3,Gemin8,218.283208387937,226.930238875061,14.554992446173,183.81413739882
Brie_Gemin8_4,Gemin8,137.460345848064,95.7057104933382,0.96690739777454,0.01
Brie_Ercc4_1,Ercc4,163.88650472522,184.081413281029,52.065762438935,95.2384103793265
Brie_Ercc4_2,Ercc4,226.005137929963,194.258009359612,77.3281177401828,9.70391003861407
Brie_Ercc4_3,Ercc4,237.159036157334,249.24733553862,31.3965626470049,24.9100434325185
Brie_Ercc4_4,Ercc4,195.289018196126,253.532218098023,165.172216855886,49.2398568627656
Brie_Timm9_1,Timm9,250.715312464447,222.288282769041,9.5790739777454,5.90237669013797
Brie_Timm9_2,Timm9,114.466155656253,106.774990438463,0.392762959109816,5.71230002271416
Brie_Timm9_3,Timm9,112.578572879314,93.741805986945,0.392762959109816,0.01
Brie_Timm9_4,Timm9,215.194436571127,211.754613143842,5.56006290709233,0.390153334847611
Brie_Pars2_1,Pars2,288.123771134707,218.003400209638,53.2140513162644,74.5200536301317
Brie_Pars2_2,Pars2,236.129445551731,257.460027110809,15.3205183643926,54.9421568854798
Brie_Pars2_3,Pars2,189.797868299574,215.860958929936,60.6779290189058,65.0162202589414
Brie_Pars2_4,Pars2,205.241727383627,228.17999628822,22.4016331079242,51.1406235370036
Brie_Qrsl1_1,Qrsl1,186.36589961423,184.259950054338,15.1291368848377,114.626230456555
Brie_Qrsl1_2,Qrsl1,238.188626762938,201.042406745334,12.449796171069,33.2734167991659
Brie_Qrsl1_3,Qrsl1,288.981763306043,299.059095291682,41.9225440225248,25.2901967673661
Brie_Qrsl1_4,Qrsl1,134.886369334056,130.520381288489,0.584144438664724,4.19168668332372
Brie_Tedc1_1,Tedc1,200.951766526946,187.830685520507,604.392712434399,260.415034370613
Brie_Tedc1_2,Tedc1,205.756522686428,221.752672449116,11.8756517324043,65.2062969263653
Brie_Tedc1_3,Tedc1,203.525743040954,195.150693226154,102.781854520986,60.6444569081939
Brie_Tedc1_4,Tedc1,295.845700676733,239.249276233345,191.008716595798,63.1154535847034
Brie_H4c3_1,H4c3,157.708961091599,161.764316617471,272.345845406634,9.70391003861407
Brie_H4c3_2,H4c3,215.194436571127,191.758494533293,90.5334398294714,284.174617798589
Brie_H4c3_3,H4c3,135.057967768323,125.342814862544,7.47387770264141,0.390153334847611
Brie_H4c3_4,H4c3,169.549253056039,183.545802961104,53.7881957549291,110.824697108079
Brie_Brca1_1,Brca1,263.070399731689,226.037555008519,122.494146915141,144.088113907244
Brie_Brca1_2,Brca1,214.851239702592,163.371147577247,212.826205265058,170.508770679153
Brie_Brca1_3,Brca1,153.247401800651,133.734043208042,6.13420734575705,5.14207002044275
Brie_Brca1_4,Brca1,158.738551697203,149.802352805804,7.2824962230865,9.51383337119027
Brie_Haus8_1,Haus8,176.069993558195,152.837477952048,80.1988399335064,0.390153334847611
Brie_Haus8_2,Haus8,246.596950042033,240.856107193122,25.4637367808028,94.8582570444789
Brie_Haus8_3,Haus8,210.389680411644,218.181936982946,125.364869108465,0.200076667423805
Brie_Haus8_4,Haus8,143.809487915952,204.613142211503,85.5575213610438,15.596286728752
Brie_Zc3h3_1,Zc3h3,122.359683632547,111.952556864409,35.6069551972129,55.5123868877512
Brie_Zc3h3_2,Zc3h3,217.082019348067,220.145841489339,123.259672833361,38.2154101521849
Brie_Zc3h3_3,Zc3h3,158.738551697203,113.202314277568,245.361056789392,177.161454038987
Brie_Zc3h3_4,Zc3h3,188.939876128238,217.646326663021,4.41177402976288,417.228284995253
Chopchop_Pcgf1_1,Pcgf1,217.253617782334,256.745880017575,0.775525918219632,99.8002503974978
Chopchop_Pcgf1_2,Pcgf1,311.289559760785,298.344948198448,307.177274685627,391.567934893039
Chopchop_Pcgf1_3,Pcgf1,250.715312464447,243.177085246132,277.321763875062,83.4536569990506
Chopchop_Pcgf1_4,Pcgf1,200.780168092678,212.111686690458,152.158276246152,47.909320190799
Brie_Setd1a_1,Setd1a,126.649644489228,124.093057449384,11.6842702528494,16.7367467332949
Brie_Setd1a_2,Setd1a,180.874749717678,210.861929277299,14.3636109666181,13.1252900522426
Brie_Setd1a_3,Setd1a,233.72706747199,218.181936982946,0.584144438664724,75.6605136346746
Brie_Setd1a_4,Setd1a,310.088370720914,281.919565054069,4.98591846842761,20.9184334166186
Brie_Rad1_1,Rad1,213.650050662722,186.045317787422,1.34967035688436,18.6375134075329
Brie_Rad1_2,Rad1,174.52560764979,165.870662403566,9.5790739777454,33.6535701340135
Brie_Rad1_3,Rad1,204.898530515092,205.684362851354,0.96690739777454,18.0672834052615
Brie_Rad1_4,Rad1,240.591004842679,227.465849194987,78.6677880970672,19.0176667423805
Brie_Dph5_1,Dph5,212.620460057118,233.893173034091,235.983364291201,103.981937080822
Brie_Dph5_2,Dph5,288.981763306043,275.135167668347,240.002375361855,21.1085100840424
Brie_Dph5_3,Dph5,269.076344931042,254.96051228449,4.22039255020797,46.7688601862561
Brie_Dph5_4,Dph5,231.153090957981,174.261890749064,2.88072219332362,22.8192000908566
Brie_Tsc1_1,Tsc1,249.857320293111,243.891232339366,86.5144287588184,152.451487273892
Brie_Tsc1_2,Tsc1,186.537498048497,227.644385968295,173.018857517637,854.594696737429
Brie_Tsc1_3,Tsc1,187.223891785566,184.974097147572,141.823676350187,248.440204322914
Brie_Tsc1_4,Tsc1,157.708961091599,153.373088271973,50.5347106024957,1398.21396556951
Brie_Snrnp48_1,Snrnp48,259.123635743542,204.97021575812,119.432043242263,19.9680500794996
Brie_Snrnp48_2,Snrnp48,130.768006911642,123.914520676076,28.7172219332362,9.70391003861407
Brie_Snrnp48_3,Snrnp48,96.2767216239252,98.3837620929652,236.557508729866,167.84769733522
Brie_Snrnp48_4,Snrnp48,213.993247531256,152.658941178739,1.34967035688436,6.85276002725699
Brie_Mcm10_1,Mcm10,201.466561829747,192.294104853219,44.2191217771837,9.70391003861407
Brie_Mcm10_2,Mcm10,203.525743040954,197.650208052473,28.9086034127911,57.603230229413
Brie_Mcm10_3,Mcm10,156.507772051729,136.769168354286,78.6677880970672,17.8772067378377
Brie_Mcm10_4,Mcm10,172.981221741384,159.264801791152,6.70835178442178,15.9764400635997
Brie_Ints2_1,Ints2,167.6616702791,142.12527155354,0.01,184.574444068515
Brie_Ints2_2,Ints2,273.537904221991,240.141960099888,350.812252024146,313.636501249279
Brie_Ints2_3,Ints2,335.141742123932,304.593735264244,31.9707070856696,9.13368003634266
Brie_Ints2_4,Ints2,117.726525907331,104.989622705378,0.775525918219632,26.2405801044851
Brie_Dohh_1,Dohh,183.963521534488,200.685333198717,36.9466255540972,4.76191668559513
Brie_Dohh_2,Dohh,112.750171313581,88.5642395609995,0.01,4.19168668332372
Brie_Dohh_3,Dohh,139.00473175647,194.615082906229,0.201381479554908,15.2161333939044
Brie_Dohh_4,Dohh,243.851375093757,297.809337878523,26.2292626990224,7.2329133621046
Brie_Nsun5_1,Nsun5,311.632756629319,297.273727558597,240.002375361855,458.094768491371
Brie_Nsun5_2,Nsun5,207.644105463368,251.746850364938,185.458653688706,93.5277203725123
Brie_Nsun5_3,Nsun5,215.709231873929,272.278579295412,50.1519476433859,165.756853993558
Brie_Nsun5_4,Nsun5,169.549253056039,190.865810666751,23.9326849443635,20.3482034143472
Brie_H4c1_1,H4c1,179.673560677807,234.785856900634,64.3141771304491,191.417204095772
Brie_H4c1_2,H4c1,203.697341475221,208.183877677672,46.5156995318426,28.7115767809946
Brie_H4c1_3,H4c1,174.354009215522,137.483315447519,6.51697030486687,0.01
Brie_H4c1_4,H4c1,155.649779880392,152.301867632122,0.201381479554908,4.19168668332372
Brie_Utp25_1,Utp25,265.987573114232,258.709784523968,0.584144438664724,34.6039534711326
Brie_Utp25_2,Utp25,176.927985729531,152.301867632122,23.5499219852537,4.57184001817133
Brie_Utp25_3,Utp25,185.851104311428,210.147782184065,55.3192475913684,0.01
Brie_Utp25_4,Utp25,184.135119968755,173.012133335904,231.581590261439,31.3726501249279
Brie_BC055324_1,BC055324,191.170655773712,142.660881873465,12.0670332119592,8.94360336891885
Brie_BC055324_2,BC055324,160.626134474143,132.484285794882,0.392762959109816,31.5627267923517
Brie_BC055324_3,BC055324,73.4541298663815,77.673496389183,0.201381479554908,0.01
Brie_BC055324_4,BC055324,179.330363809272,181.046288134785,0.584144438664724,2.10084334166186
Brie_Stil_1,Stil,212.105664754317,271.207358655561,54.7451031527037,87.8254203497981
Brie_Stil_2,Stil,139.176330190737,166.763346270108,95.8921212570089,61.5948402453129
Brie_Stil_3,Stil,235.271453380395,207.648267357747,17.9998590781613,212.895867514662
Brie_Stil_4,Stil,215.709231873929,256.388806470958,18.5740035168261,88.3956503520695
Brie_Ercc6l_1,Ercc6l,190.484262036643,183.367266187795,55.3192475913684,96.5689470512932
Brie_Ercc6l_2,Ercc6l,162.170520382548,167.120419816725,2.30657775465889,241.407367628233
Brie_Ercc6l_3,Ercc6l,251.230107767249,198.00728159909,158.282483591909,61.0246102430415
Brie_Ercc6l_4,Ercc6l,123.732471106685,172.655059789287,3.26348515243343,48.2894735256466
Brie_Ing3_1,Ing3,234.585059643326,316.912772622528,707.35594843494,163.666010651896
Brie_Ing3_2,Ing3,128.537227266168,110.345725904632,33.8845218812187,19.0176667423805
Brie_Ing3_3,Ing3,197.862994710135,137.126241900902,51.4916180002702,547.43080218056
Brie_Ing3_4,Ing3,186.537498048497,199.792649332174,60.8693104984607,80.4124303202697
Brie_Ube2t_1,Ube2t,145.18227539009,163.371147577247,13.9808480075083,73.7597469604365
Brie_Ube2t_2,Ube2t,299.449267796345,285.490300520238,15.7032813235024,185.144674070786
Brie_Ube2t_3,Ube2t,194.087829156256,199.435575785557,0.201381479554908,18.2573600726853
Brie_Ube2t_4,Ube2t,208.673696068972,207.112657037821,29.6741293310107,86.8750370126791
Brie_Fancd2_1,Fancd2,206.27131798923,183.902876507721,80.0074584539515,6.66268335983319
Brie_Fancd2_2,Fancd2,213.306853794187,199.435575785557,16.2774257621672,183.433984063972
Brie_Fancd2_3,Fancd2,171.780032701514,145.5174702464,107.949154468968,35.3642601408278
Brie_Fancd2_4,Fancd2,228.06431914117,228.537069834837,135.31670604532,35.174183473404
Brie_Zfp59_1,Zfp59,221.200381770481,220.502915035956,4.98591846842761,5.90237669013797
Brie_Zfp59_2,Zfp59,150.330228418108,148.374058619336,6.89973326397669,91.0567236960028
Brie_Zfp59_3,Zfp59,207.472507029101,173.369206882521,587.168379274457,17.4970534029901
Brie_Zfp59_4,Zfp59,275.253888564663,209.076561544215,264.307823265328,907.436010281247
Brie_Prdm10_1,Prdm10,164.572898462289,153.908698591898,107.566391509858,139.336197221649
Brie_Prdm10_2,Prdm10,155.134984577591,129.984770968564,113.307835896505,78.3215869786078
Brie_Prdm10_3,Prdm10,54.5783020969843,55.8920100455501,0.01,0.01
Brie_Prdm10_4,Prdm10,243.851375093757,243.177085246132,44.0277402976288,8.18329669922363
Brie_Fut8_1,Fut8,186.36589961423,252.460997458172,111.585402580511,53.4215435460893
Brie_Fut8_2,Fut8,142.265102007547,163.01407403063,10.5359813755199,113.865923786859
Brie_Fut8_3,Fut8,264.443187205827,234.0717098074,27.1861700967969,158.34386396403
Brie_Fut8_4,Fut8,174.010812346988,150.516499899037,0.584144438664724,28.1413467787232
Brie_Fanci_1,Fanci,228.407516009705,249.604409085236,86.3230472792635,47.1490135211037
Brie_Fanci_2,Fanci,123.904069540952,133.555506434733,29.8655108105656,674.592092687085
Brie_Fanci_3,Fanci,211.419271017248,205.862899624662,149.670317011938,15.2161333939044
Brie_Fanci_4,Fanci,116.696935301728,188.544832613741,65.4624660077785,20.9184334166186
Brie_Tbp_1,Tbp,136.945550545263,141.411124460306,11.1101258141847,8.18329669922363
Brie_Tbp_2,Tbp,149.815433115306,181.224824908094,8.23940362086104,22.0588934211614
Brie_Tbp_3,Tbp,107.945415154098,144.803323153167,0.201381479554908,0.01
Brie_Tbp_4,Tbp,345.780845048501,307.628860410488,1.34967035688436,268.968484404685
Brie_Bard1_1,Bard1,259.466832612077,229.786827247997,141.249531911522,15.4062100613282
Brie_Bard1_2,Bard1,174.868804518324,222.645356315658,23.9326849443635,25.2901967673661
Brie_Bard1_3,Bard1,168.176465581901,214.075591196852,24.1240664239184,9.13368003634266
Brie_Bard1_4,Bard1,120.128903987072,124.093057449384,55.8933920300331,0.200076667423805
Brie_Rev3l_1,Rev3l,106.401029245693,128.377940008788,292.823663719009,129.452210515611
Brie_Rev3l_2,Rev3l,170.922040530177,160.514559204312,216.845216335711,191.79735743062
Brie_Rev3l_3,Rev3l,262.555604428887,236.39268786041,277.513145354616,27.9512701112994
Brie_Rev3l_4,Rev3l,99.3654934407356,86.4217982812979,4.41177402976288,85.3544236732886
Brie_Lin9_1,Lin9,131.797597517245,110.702799451249,74.0746325877494,16.5466700658711
